SAP Id|LineId|Certificate Number|Product Sheet number|Issue number|Title|Description|Product Code|Status|Issue Date	
31845|2|05/4201|2|1|Plyload Standard and Plyload Colourmatch|Data correction authorised by Michael Melnicenko.|DN - Damp-proof Course (new)|Withdrawn|2005-02-14 00:00:00.0000000	
31845|3|05/4201|3|1|Plyload Housebuild|As requested by NT in a service request 21-07-2011|DN - Damp-proof Course (new)|Withdrawn|2005-02-14 00:00:00.0000000	
35963|2|98/3481|2|1|Kal-Zip 305 Double-Skin Roof System|As S136078|PT - Profiled Roofing Sheet|Withdrawn|1998-03-23 00:00:00.0000000	
32111|3|07/4427|3|1|Ballytherm Btdl Dry Lining Board Insulation|Sheet Withdrawn|FI - Floor Insulation|Withdrawn|2007-03-27 00:00:00.0000000	
32111|4|07/4427|4|1|Ballytherm Btr (Pitched Roof Insulation)|Sheet Withdrawn|FI - Floor Insulation|Withdrawn|2007-03-27 00:00:00.0000000	
31588|6|03/3996|2|1|Zenon Evolution In-Plane GRP Rooflight|Sheet Published.|RO - Rooflight|Current|2015-06-30 00:00:00.0000000	
35581|2|95/3122|2|4|Decra Classic and Decra Plus Tiles|As M246448|RT - Roofing Tile|Withdrawn|2005-03-08 00:00:00.0000000	
38670|1|20/5801|1|1|Rootspace G2 Geocellular Units||UT - Underground Tank|Current|2020-10-12 00:00:00.0000000	
38912|1|21/5959||||DO NOT USE OPEN IN ERROR||Not Current|	
31733|2|04/4120|2|1|Thermoplan T-Sv|As traveller M246304|RP - Roofing (roll form-polymeric)|Withdrawn|2004-09-01 00:00:00.0000000	
31802|2|04/4189|2|1|Duker Sml Cast Iron Drainage System Pipes, Couplings and Fittings - Above-Ground Applications|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|2009-10-06 00:00:00.0000000	
31802|3|04/4189|3|1|Duke Sml Wc Connectors and Traps|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|2009-10-06 00:00:00.0000000	
31636|1|03/4044|1|5|Dulux Trade Weathershield Exterior Gloss System|Sheet Published.|TP - Timber Paint|Current|2016-12-14 00:00:00.0000000	
31636|2|03/4044|1|2|Dulux Trade Weathershield Exterior Gloss System||TP - Timber Paint|Withdrawn|2008-01-15 00:00:00.0000000	
31588|7|03/3996|3|1|Zenon Factory Assembled Insulated Rooflights (FAIRS)|Sheet Published.|RO - Rooflight|Current|2015-06-30 00:00:00.0000000	
38940|1|21/F538|1|1|Structural steel kits and components||TM - Building System|Current|2021-11-30 00:00:00.0000000	
36881|1|12/4909|1|3|Abbey Pynford Comdeck and Housedeck Foundation Systems|Sheet Published.|ST - Flooring (Structural)|Current|2021-11-29 00:00:00.0000000	
31361|2|01/3812|2|1|Jabtherm Roofboard|Data correction authorised by Thiana Berthier.|RI - Roof Insulation|Withdrawn|2001-03-28 00:00:00.0000000	
31361|3|01/3812|3|1|Thermodek - Standard, Hp, Hp Torch and Plus|Data correction authorised by Thiana Berthier.|RI - Roof Insulation|Withdrawn|2001-03-28 00:00:00.0000000	
31361|4|01/3812|4|1|Jablite Roofboard|Data correction authorised by Thiana Berthier.|RI - Roof Insulation|Withdrawn|2001-03-28 00:00:00.0000000	
31361|5|01/3812|5|1|Jabroll Roof Insulation|Data correction authorised by Thiana Berthier.|RI - Roof Insulation|Withdrawn|2001-03-28 00:00:00.0000000	
34179|2|87/1796|2|1|Jablite Flooring for Domestic Concrete Ground Floors|Data correction authorised by Thiana Berthier.|FI - Floor Insulation|Withdrawn|2000-06-09 00:00:00.0000000	
34179|3|87/1796|3|1|Jablite Flooring Hd and Ehd for Non-Domestic Concrete Ground Floors|Data correction authorised by Thiana Berthier.|FI - Floor Insulation|Withdrawn|2000-06-09 00:00:00.0000000	
34179|4|87/1796|4|1|Jabcore for Concrete Ground Floors|Data correction authorised by Thiana Berthier.|FI - Floor Insulation|Withdrawn|2000-11-10 00:00:00.0000000	
31202|2|00/3668|2|1|Reflex Super Gas-Resistant Damp-Proof Membrane|Data correction authorised by Michael Melnicenko|GC - Gas Control Layer|Withdrawn|2000-02-18 00:00:00.0000000	
31202|3|00/3668|3|1|Monarflex Rac Gas-Resistant Damp-Proof Membrane|Data correction authorised by Michael Melnicenko|GC - Gas Control Layer|Withdrawn|2000-02-18 00:00:00.0000000	
38409|1|19/F447|1|3|Structural steel kits and components||TM - Building System|Current|2021-11-25 00:00:00.0000000	
35459|1|94/3010|1|2|Newton System 500|As instructed by MF.|ID - Internal Drainage Membrane (wall)|Withdrawn|2000-06-29 00:00:00.0000000	
37602|1|15/5208|1|2|Visqueen Self Adhesive Membrane|Sheet Published.|TA - Tanking|Current|2018-07-17 00:00:00.0000000	
37602|2|15/5208|2|2|Visqueen Gas Resistant Self Adhesive Membrane|Amended to update Regulation 7(1), NHBC Standards and Table 1.|TA - Tanking|Current|2019-01-11 00:00:00.0000000	
36778|1|11/4860|1|4|VitaSeal 600 Sealing Tapes|Sheet Published.|SS - Sealing Strip|Current|2021-12-01 00:00:00.0000000	
38959|1|21/5980|1|1|PROTEUS  PRO-SYSTEM PLUS ROOF WATERPROOFING SYSTEMS||LA - Roofing (liquid-applied)|Not Current|	
34706|2|89/2299|2|1|Permaphalt|Detail Sheet replaced by Product Sheet - M2/46264|AS - Asphalt|Withdrawn|2005-09-12 00:00:00.0000000	
34706|3|89/2299|3|1|Permaphalt Fullbond|Detail Sheet replaced by Product Sheet - M2/46264|AS - Asphalt|Withdrawn|2005-09-12 00:00:00.0000000	
35967|2|98/3485|3|2|(Ed 2) The Cairnsville Outward Opening PVC-U Window System|Sheet Withdrawn|WQ - A PVC-U system supplier that also fabricates windows / doors|Withdrawn|2001-09-26 00:00:00.0000000	
35967|3|98/3485|99|1|(Er1) (Ds3) Cairnsville PVC-U Window System Enhanced Resistance to Intrusion|Sheet Withdrawn|WQ - A PVC-U system supplier that also fabricates windows / doors|Withdrawn|2001-09-26 00:00:00.0000000	
34050|3|86/1671|11|2|Alumasc Gx Regular, Smooth Moulded Gutter Systems|As S136266.|SW - Surface Water System|Withdrawn|2009-10-06 00:00:00.0000000	
34050|4|86/1671|12|2|Alumasc Polyester Coated Rainwater Systems|As S136266.|SW - Surface Water System|Withdrawn|2009-10-06 00:00:00.0000000	
34050|11|86/1671|8|2|Alumasc Half Round Gutter Systems|As S136266.|SW - Surface Water System|Withdrawn|2009-10-06 00:00:00.0000000	
34050|12|86/1671|9|2|Alumasc Ogee Gutter Systems|As S136266.|SW - Surface Water System|Withdrawn|2009-10-06 00:00:00.0000000	
36262|1|10/4720|2|1|Stiebel Eltron Unvented Hot Water Storage Systems - Components|Sheet Withdrawn|UH - Unvented Hot Water Storage System|Withdrawn|2010-01-29 00:00:00.0000000	
36262|2|10/4720|3|1|Stiebel Eltron Sh Direct Unvented Hot Water Storage Systems|Sheet Withdrawn|UH - Unvented Hot Water Storage System|Withdrawn|2010-01-29 00:00:00.0000000	
36262|3|10/4720|1|1|Stiebel Eltron Unvented Hot Water Storage Systems - Regulations|Sheet Withdrawn|UH - Unvented Hot Water Storage System|Withdrawn|2010-01-29 00:00:00.0000000	
31372|3|01/3823|3|2|Platon P20|Product Sheet superseded Detail Sheet|ID - Internal Drainage Membrane (wall)|Withdrawn|2005-12-13 00:00:00.0000000	
31372|4|01/3823|4|2|Platon Plaster Base|Product Sheet superseded Detail Sheet|ID - Internal Drainage Membrane (wall)|Withdrawn|2005-12-13 00:00:00.0000000	
31453|2|02/3883|2|1|Crocodile C2K Wall Extension Profiles|Data correction authorised by Cary Randall|EP - Extension Profile|Withdrawn|2002-02-27 00:00:00.0000000	
31453|3|02/3883|3|1|Furfix Wall Extension Profiles|Data correction authorised by Cary Randall|EP - Extension Profile|Withdrawn|2002-02-27 00:00:00.0000000	
36122|2|99/3608|2|1|Hl Suregrip UPVC Roof Walkways|Data correction authorised by Richard May.|DB - Duckboarding|Withdrawn|1999-06-03 00:00:00.0000000	
31231|1|00/3697|1|1|Lockclad Rainscreeen Cladding System|Data correction authorised by Hamo Gregorian|CL - Cladding|Withdrawn|2002-12-11 00:00:00.0000000	
31231|2|00/3697|2|1|Lockclad S3 Rainscreen Cladding System|Data correction authorised by Hamo Gregorian|CL - Cladding|Withdrawn|2002-12-11 00:00:00.0000000	
32192|3|07/H124|3|1|Sigma Ep 112 Miocoat -- to Ha Item 112|Data correction authorised by Stuart Sadler.|AC - Anti-corrosive Paint|Withdrawn|2008-06-09 00:00:00.0000000	
35688|2|96/3217|2|3|Glazpart Trickle Ventilators 2000 and 4000|As instructed by MF.|WV - Background Ventilation|Withdrawn|2006-02-08 00:00:00.0000000	
35688|3|96/3217|3|2|Glazpart Overglaz Glazed-In Ventilators|As M141628.|WV - Background Ventilation|Withdrawn|2005-08-12 00:00:00.0000000	
35688|4|96/3217|4|1|Glazpart Trickle Ventilators 2000 Letterbox Modular Vent|As M141628.|WV - Background Ventilation|Withdrawn|2005-08-12 00:00:00.0000000	
32120|1|07/4435|1|5|For Use in Warm Non-Ventilated Pitched Roof Systems|Sheet Published.|SF - Roof Tile Underlay|Current|2021-11-26 00:00:00.0000000	
35237|2|92/2803|2|3|Delta 25 Roof Coating System|Data correction authorised by Richard May.|LA - Roofing (liquid-applied)|Withdrawn|2004-08-02 00:00:00.0000000	
35237|3|92/2803|3|3|Gamma 20 Roof Coating System|Data correction authorised by Richard May.|LA - Roofing (liquid-applied)|Withdrawn|2004-08-02 00:00:00.0000000	
35237|4|92/2803|4|3|Omega 15 Roof Coating System|Data correction authorised by Richard May.|LA - Roofing (liquid-applied)|Withdrawn|2004-08-02 00:00:00.0000000	
35237|5|92/2803|5|3|Beta 10 Roof Coating System|Data correction authorised by Richard May.|LA - Roofing (liquid-applied)|Withdrawn|2004-08-02 00:00:00.0000000	
31909|2|05/4266|2|1|Fortrac R Geogrids|Data correction authorised by Zoltan Budavari.|SR - Soil Reinforcement|Withdrawn|2005-09-30 00:00:00.0000000	
38459|1|CC/0040|1|1|AT500 Aluminium Single-Leaf Open-in Entrance Door Systems|update product name|DO - Door|Current|2019-07-25 00:00:00.0000000	
38974|1|UKTA-0836-22/0013|1|1|Tension Rod Systems: Macalloy 355, 460, S460, 520 and S520|||Not Current|	
32232|1|08/4530|1|1|Sarnafil Protected Roof Waterproofing Systems|As traveller M245507|RP - Roofing (roll form-polymeric)|Withdrawn|2008-03-27 00:00:00.0000000	
32232|2|08/4530|1|5|Sarnafil Protected Roof Waterproofing Membranes|Sheet Published.|RP - Roofing (roll form-polymeric)|Current|2022-01-20 00:00:00.0000000	
37860|1|16/F349|1|4|Structural steel kits and components||TM - Building System|Current|2021-12-10 00:00:00.0000000	
38820|1|21/5908|1|1|STONEPANEL AND STONEPANEL SKY||CL - Cladding|Current|2021-07-30 00:00:00.0000000	
38647|1|20/5788|1|2|Apollo 20 Year Liquid Applied Roof Waterproofing System||LA - Roofing (liquid-applied)|Current|2021-11-05 00:00:00.0000000	
38647|2|20/5788|2|2|APOLLO 25 YEAR LIQUID APPLIED ROOF WATERPROOFING SYSTEM||LA - Roofing (liquid-applied)|Current|2021-11-05 00:00:00.0000000	
38917|1|21/F532|1|1|BS EN 1504-3:2005||TM - Building System|Current|2021-10-26 00:00:00.0000000	
38751|1|21/H307|1|1|FOSROC PATCHROC BLACK||PU - Patch Repair Product|Current|2021-11-03 00:00:00.0000000	
38429|1|19/5650|1|1|ACS Azure Brick Faced Lintels||LI - Lintel|Current|2019-06-04 00:00:00.0000000	
38429|2|19/5650|2|1|ACS Azure Brick Faced Soffit Units||LI - Lintel|Current|2019-06-04 00:00:00.0000000	
38429|3|19/5650|3|1|ACS Azure II Brick Faced Lintels||LI - Lintel|Current|2020-08-10 00:00:00.0000000	
38429|4|19/5650|4|1|ACS Azure II Brick Faced Soffit Units||LI - Lintel|Current|2020-08-10 00:00:00.0000000	
38444|1|19/5661|1|1|Zero Defect Waterproofing Service 10 Year System||LA - Roofing (liquid-applied)|Current|2019-06-17 00:00:00.0000000	
38444|2|19/5661|2|1|Zero Defect Waterproofing Service 20 Year System||LA - Roofing (liquid-applied)|Current|2019-06-17 00:00:00.0000000	
38444|3|19/5661|3|1|Zero Defect Waterproofing Service 30 Year System||LA - Roofing (liquid-applied)|Current|2019-10-14 00:00:00.0000000	
38444|4|19/5661|4|1|Zero Defect Waterproofing Service Tanking System||TA - Tanking|Current|2019-10-14 00:00:00.0000000	
36720|1|11/4841|1|6|Termok8 Adhesively Bonded External Wall Insulation Render Systems|Sheet Published.|EW - External Wall Insulation|Current|2020-06-19 00:00:00.0000000	
36720|2|11/4841|6|3|Termok8 Meccanico Rail (LWSF) External Wall Insulation System|Sheet Published.|EW - External Wall Insulation|Current|2022-06-27 00:00:00.0000000	
35873|1|97/3396|1|5|Dulux Trade Weathershield Smooth Masonry Paint|Sheet Published.|MP - Masonry Paint|Current|2021-11-11 00:00:00.0000000	
34458|3|88/2059|3|2|Jetfloor Plus Floor System|Job No: S143224|RD - Roof Decking|Withdrawn|2003-11-26 00:00:00.0000000	
34458|6|88/2059|6|1|Jetfloor Super, Super 2A and Super 2B Floor Systems|Job No: S143224|RD - Roof Decking|Withdrawn|2003-11-25 00:00:00.0000000	
31764|2|04/4151|2|1|Euroclad Ltd Secret-Fix Sf500 Steel Double-Skin Roof System|Replaced by PS1 on S141718.|IR - Insulated Roof Decking|Withdrawn|2004-09-23 00:00:00.0000000	
31764|3|04/4151|3|1|Euroclad Ltd Euroseam Esa 400 Aluminum Double-Skin Roof System|Detail Sheet superseded by Product Sheet. S141717|IR - Insulated Roof Decking|Withdrawn|2005-07-22 00:00:00.0000000	
35061|3|91/2638|2|2|Catnic Classic and Cougar Range Of Cavity Wall Lintels|Product covered by DS6, the range in DS2 no longer available.|LI - Lintel|Withdrawn|1997-02-06 00:00:00.0000000	
35061|4|91/2638|3|2|Catnic External Solid Wall Lintels|As S143606.|LI - Lintel|Withdrawn|1997-02-06 00:00:00.0000000	
35061|5|91/2638|4|2|Catnic Timber Frame Lintels|As S143606.|LI - Lintel|Withdrawn|1997-02-06 00:00:00.0000000	
35061|6|91/2638|5|2|Catnic Internal Wall Lintels|As S143606.|LI - Lintel|Withdrawn|1997-02-06 00:00:00.0000000	
35061|7|91/2638|6|1|Catnic Cougar 11 Range Of Cavity Wall Lintels|As S143606.|LI - Lintel|Withdrawn|2002-03-27 00:00:00.0000000	
35061|8|91/2638|7|2|Catnic Cu and Cl Range Of Cavity Wall Lintels|As S143606.|LI - Lintel|Withdrawn|2006-03-29 00:00:00.0000000	
35061|9|91/2638|1|2|Catnic Cougar Range (CG) Of Cavity Wall Lintels|Sheet Reinstated|LI - Lintel|Current|2019-09-30 00:00:00.0000000	
32193|1|07/H125|1|1|Rhinophalt System|Sheet Withdrawn|AR - Asphalt Surface Treatment|Withdrawn|2009-11-11 00:00:00.0000000	
31233|3|00/3699|3|1|Polyplumb PB Barrier Pipe|As traveller S143469|WR - Plumbing|Withdrawn|2000-03-29 00:00:00.0000000	
31233|4|00/3699|4|2|Plypipe Polyplumb 15mm, 18mm and 20mm Underfloor Heating System|As S143469.|WR - Plumbing|Withdrawn|2001-12-11 00:00:00.0000000	
31233|5|00/3699|5|1|Polyplumb 15mm X 1.5mm PB Barrier and Standard Pipe|As S143336|WR - Plumbing|Withdrawn|2002-03-26 00:00:00.0000000	
31233|6|00/3699|6|2|Polyplumb Overlay Floor Heating System|As S143469.|WR - Plumbing|Withdrawn|2006-05-15 00:00:00.0000000	
31233|7|00/3699|7|1|Polyplumb Irish PB Barrier Pipe and Fittings|As S143336|WR - Plumbing|Withdrawn|2011-12-16 00:00:00.0000000	
35581|3|95/3122|3|3|Stratos Tile|As M246448|RT - Roofing Tile|Withdrawn|2002-07-10 00:00:00.0000000	
37529|1|15/5181|1|2|Thermabead Carbon Saver and Thermabead Diamond Cavity Wall Insulation||BL - Blown-in Cavity Wall Insulation|Current|2021-05-05 00:00:00.0000000	
31748|1|04/4136|1|1|Wallreform|Sheet Withdrawn|EW - External Wall Insulation|Withdrawn|2004-08-24 00:00:00.0000000	
31614|2|03/4022|2|1|Structherm Structural External Wall Insulation System - Galvanized|Sheet Withdrawn|EW - External Wall Insulation|Withdrawn|2009-10-05 00:00:00.0000000	
31614|3|03/4022|3|1|Structherm Structural External Wall Insulation System - Stainless Steel|Sheet Withdrawn|EW - External Wall Insulation|Withdrawn|2009-10-05 00:00:00.0000000	
31835|2|05/4191|2|1|Harmeer Sml, Cast Iron Drainage System Pipes, Couplings and Fittings - Above-Ground Applications|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|2005-01-13 00:00:00.0000000	
31835|3|05/4191|3|1|Harmer Sml Wc Connectors and Traps|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|2005-01-13 00:00:00.0000000	
31837|3|05/4193|3|1|Dupont Tyvek Vapermax Underlay In Non-Ventilated Warm Pitched Roof Systems|M235011|SF - Roof Tile Underlay|Withdrawn|2005-01-06 00:00:00.0000000	
31976|2|06/4309|2|1|Airtec Aircrete Blocks and Airtec Thin-Joint System|Data correction authorised by Stuart Sadler.|BK - Block paving|Withdrawn|2006-03-31 00:00:00.0000000	
31976|3|06/4309|3|1|Airtec Standard and Foundation|Data correction authorised by Stuart Sadler.|BK - Block paving|Withdrawn|2006-03-31 00:00:00.0000000	
31976|4|06/4309|4|1|Airtec 7 and Airtec Foundation 7|Data correction authorised by Stuart Sadler.|BK - Block paving|Withdrawn|2006-03-31 00:00:00.0000000	
31976|5|06/4309|5|1|Airtec Xl|Data correction authorised by Stuart Sadler.|BK - Block paving|Withdrawn|2006-03-31 00:00:00.0000000	
31976|6|06/4309|6|1|Airtec Thin-Joint System|Data correction authorised by Stuart Sadler.|BK - Block paving|Withdrawn|2006-03-31 00:00:00.0000000	
34376|1|88/1977|1|2|Marley Underground Drainage System  - Building Regulations|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|1996-11-15 00:00:00.0000000	
34376|2|88/1977|2|4|Marley Underground Drainage System|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|2001-08-10 00:00:00.0000000	
34376|3|88/1977|3|2|Marley Underground Drainage System - Installation|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|1996-11-15 00:00:00.0000000	
34376|5|88/1977|5|3|Marley Sealed Access Fittings|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|1996-11-15 00:00:00.0000000	
34376|6|88/1977|6|2|Marley Rodding Access Fittings|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|1996-11-15 00:00:00.0000000	
34376|7|88/1977|7|3|Marley Ribbed PVC-U Underground Drainage Fittings|Sheet Withdrawn|UD - Underground Drainage System|Withdrawn|2001-08-10 00:00:00.0000000	
38986|1|22/5993|1|1|ORNIMAT, DECOBOARD, PURO PLUS AND COLORMAT FAÇADE CLADDING PANELS|||Current|2022-01-19 00:00:00.0000000	
32410|1|09/4685|1|3|Formflash - Lead Free Waterproof Flashing|Sheet Published.|FL - Flashing|Current|2018-12-04 00:00:00.0000000	
31749|1|04/4137|1|2|Tonality Cladding Systems|Sheet Withdrawn|CL - Cladding|Withdrawn|2008-02-25 00:00:00.0000000	
35969|2|98/3486|2|1|Marley Quantum Highway 150mm, 225mm and 300mm Surface Water Drainage Pipes and Fittings|Sheet Withdrawn|SW - Surface Water System|Withdrawn|1998-03-31 00:00:00.0000000	
34955|1|90/2543|1|2|Building Regulations|Detail Sheet replaced by Product Sheet.|GF - Clay Heave Protection|Withdrawn|1995-05-02 00:00:00.0000000	
34955|3|90/2543|3|2|Claymaster Compressible Fill Low Density Expanded Polystyrene Boards|Detail Sheet replaced by Product Sheet.|GF - Clay Heave Protection|Withdrawn|2000-12-12 00:00:00.0000000	
31555|2|02/H069|2|1|Jfc Twinwall 150mm and 300mm Diameter High-Density Polyethylene Filter and Carrier Pipes and Couplings|Sheet replaced by Product Sheet.|SP - Structured Wall Pipe and Fitting|Withdrawn|2005-12-23 00:00:00.0000000	
31555|3|02/H069|3|1|Jfc Twinwall 375mm, 450mm and 600mm Diameter High-Density Polyethylene Filter and Acrrier Pipes and Couplings|Sheet replaced by Product Sheet.|SP - Structured Wall Pipe and Fitting|Withdrawn|2005-12-23 00:00:00.0000000	
31513|2|02/3943|2|1|S and B Eps Flooring Boards|As S247997|FI - Floor Insulation|Withdrawn|2006-11-29 00:00:00.0000000	
31513|3|02/3943|3|1|S and B Eps Low-Lambda Flooring Boards|As S247997|FI - Floor Insulation|Withdrawn|2006-11-29 00:00:00.0000000	
31513|4|02/3943|4|1|S and B Eps Lambda-Therm Flooring Boards|As S247997|FI - Floor Insulation|Withdrawn|2006-11-29 00:00:00.0000000	
32022|5|06/4355|5|1|Glasal Cladding Panels|Sheet Withdrawn|CL - Cladding|Withdrawn|2006-09-18 00:00:00.0000000	
35956|2|98/3474|2|3|Dacatie Tf8I, Tf9I, Supafix (Sf), Supafix Firerated (Sfr) and Supafix Multicloser Insul. PVC-U Cavity Closers|Data correction authorised by Stephen Gwyther.|CC - Cavity Closer|Withdrawn|2006-02-02 00:00:00.0000000	
35956|3|98/3474|3|3|Dacatie D2000 and D2000Fr Insulated PVC-U Cavity Closers|Data correction authorised by Stephen Gwyther.|CC - Cavity Closer|Withdrawn|2006-02-02 00:00:00.0000000	
35956|5|98/3474|5|1|Dacatie Tf1000, Tf1000(Fr) Firerated, Tf2000 and Tf2000(Fr) Insulated PVC-U Cavity Closers|Data correction authorised by Stephen Gwyther.|CC - Cavity Closer|Withdrawn|2007-02-12 00:00:00.0000000	
38803|1|21/5899|1|1|SOVEREIGN DRYSURE||GC - Gas Control Layer|Current|2021-07-28 00:00:00.0000000	
32347|1|09/4625|1|2|Epsitec External Wall Insulation System for Steel Framed Buildings|fire amend|EW - External Wall Insulation|Current|2014-01-16 00:00:00.0000000	
32347|2|09/4625|2|4|Epsiwall External Wall Insulation System||EW - External Wall Insulation|Current|2021-05-28 00:00:00.0000000	
38635|1|20/5777|1|1|HardieWindbreaker|change key factors assessed.|SG - Sheathing|Current|2020-08-11 00:00:00.0000000	
36512|1|10/4787|1|4|GLASDAN, ESTERDAN POLYDAN ELAST and POLYDAN PRO Membranes|amend product name.|RF - Roofing (roll form-bitumen)|Current|2021-02-12 00:00:00.0000000	
